City,State short,State full,County
"Greußenheim","BY","Bayern","Würzburg"
"Hettstadt","BY","Bayern","Würzburg"
"Gramschatzer Wald","BY","Bayern","Würzburg"
"Guttenberger Wald","BY","Bayern","Würzburg"
"Irtenberger Wald","BY","Bayern","Würzburg"
"Augsburg","BY","Bayern","Augsburg"
"Kaufbeuren","BY","Bayern","Kaufbeuren"
"Kempten","BY","Bayern","Kempten (Allgäu)"
"Memmingen","BY","Bayern","Memmingen"
"Affing","BY","Bayern","Aichach-Friedberg"
"Aichach","BY","Bayern","Aichach-Friedberg"
"Friedberg","BY","Bayern","Aichach-Friedberg"
"Hollenbach","BY","Bayern","Aichach-Friedberg"
"Inchenhofen","BY","Bayern","Aichach-Friedberg"
"Kissing","BY","Bayern","Aichach-Friedberg"
"Merching","BY","Bayern","Aichach-Friedberg"
"Rehling","BY","Bayern","Aichach-Friedberg"
"Ried","BY","Bayern","Aichach-Friedberg"
"Aindling","BY","Bayern","Aichach-Friedberg"
"Petersdorf","BY","Bayern","Aichach-Friedberg"
"Todtenweis","BY","Bayern","Aichach-Friedberg"
"Kühbach","BY","Bayern","Aichach-Friedberg"
"Schiltberg","BY","Bayern","Aichach-Friedberg"
"Adelzhausen","BY","Bayern","Aichach-Friedberg"
"Dasing","BY","Bayern","Aichach-Friedberg"
"Eurasburg","BY","Bayern","Aichach-Friedberg"
"Obergriesbach","BY","Bayern","Aichach-Friedberg"
"Sielenbach","BY","Bayern","Aichach-Friedberg"
"Mering","BY","Bayern","Aichach-Friedberg"
"Schmiechen","BY","Bayern","Aichach-Friedberg"
"Steindorf","BY","Bayern","Aichach-Friedberg"
"Pöttmes","BY","Bayern","Aichach-Friedberg"
"Baar","BY","Bayern","Aichach-Friedberg"
"Adelsried","BY","Bayern","Augsburg"
"Altenmünster","BY","Bayern","Augsburg"
"Aystetten","BY","Bayern","Augsburg"
"Biberbach","BY","Bayern","Augsburg"
"Bobingen","BY","Bayern","Augsburg"
"Diedorf","BY","Bayern","Augsburg"
"Dinkelscherben","BY","Bayern","Augsburg"
"Fischach","BY","Bayern","Augsburg"
"Gablingen","BY","Bayern","Augsburg"
"Gersthofen","BY","Bayern","Augsburg"
"Graben","BY","Bayern","Augsburg"
"Horgau","BY","Bayern","Augsburg"
"Königsbrunn","BY","Bayern","Augsburg"
"Kutzenhausen","BY","Bayern","Augsburg"
"Langweid a.Lech","BY","Bayern","Augsburg"
"Meitingen","BY","Bayern","Augsburg"
"Neusäß","BY","Bayern","Augsburg"
"Schwabmünchen","BY","Bayern","Augsburg"
"Stadtbergen","BY","Bayern","Augsburg"
"Thierhaupten","BY","Bayern","Augsburg"
"Wehringen","BY","Bayern","Augsburg"
"Zusmarshausen","BY","Bayern","Augsburg"
"Allmannshofen","BY","Bayern","Augsburg"
"Ehingen","BY","Bayern","Augsburg"
"Ellgau","BY","Bayern","Augsburg"
"Kühlenthal","BY","Bayern","Augsburg"
"Nordendorf","BY","Bayern","Augsburg"
"Westendorf","BY","Bayern","Augsburg"
"Bonstetten","BY","Bayern","Augsburg"
"Emersacker","BY","Bayern","Augsburg"
"Heretsried","BY","Bayern","Augsburg"
"Welden","BY","Bayern","Augsburg"
"Gessertshausen","BY","Bayern","Augsburg"
"Ustersbach","BY","Bayern","Augsburg"
"Langenneufnach","BY","Bayern","Augsburg"
"Mickhausen","BY","Bayern","Augsburg"
"Mittelneufnach","BY","Bayern","Augsburg"
"Scherstetten","BY","Bayern","Augsburg"
"Walkertshofen","BY","Bayern","Augsburg"
"Großaitingen","BY","Bayern","Augsburg"
"Kleinaitingen","BY","Bayern","Augsburg"
"Oberottmarshausen","BY","Bayern","Augsburg"
"Klosterlechfeld","BY","Bayern","Augsburg"
"Untermeitingen","BY","Bayern","Augsburg"
"Hiltenfingen","BY","Bayern","Augsburg"
"Langerringen","BY","Bayern","Augsburg"
"Schmellerforst","BY","Bayern","Augsburg"
"Bissingen","BY","Bayern","Dillingen a.d.Donau"
"Buttenwiesen","BY","Bayern","Dillingen a.d.Donau"
"Dillingen a.d.Donau","BY","Bayern","Dillingen a.d.Donau"
"Lauingen","BY","Bayern","Dillingen a.d.Donau"
"Bächingen a.d.Brenz","BY","Bayern","Dillingen a.d.Donau"
"Gundelfingen a.d.Donau","BY","Bayern","Dillingen a.d.Donau"
"Haunsheim","BY","Bayern","Dillingen a.d.Donau"
"Medlingen","BY","Bayern","Dillingen a.d.Donau"
"Bachhagel","BY","Bayern","Dillingen a.d.Donau"
"Syrgenstein","BY","Bayern","Dillingen a.d.Donau"
"Zöschingen","BY","Bayern","Dillingen a.d.Donau"
"Mödingen","BY","Bayern","Dillingen a.d.Donau"
"Wittislingen","BY","Bayern","Dillingen a.d.Donau"
"Ziertheim","BY","Bayern","Dillingen a.d.Donau"
"Blindheim","BY","Bayern","Dillingen a.d.Donau"
"Höchstädt a.d.Donau","BY","Bayern","Dillingen a.d.Donau"
"Lutzingen","BY","Bayern","Dillingen a.d.Donau"
"Finningen","BY","Bayern","Dillingen a.d.Donau"
"Schwenningen","BY","Bayern","Dillingen a.d.Donau"
"Binswangen","BY","Bayern","Dillingen a.d.Donau"
"Laugna","BY","Bayern","Dillingen a.d.Donau"
"Villenbach","BY","Bayern","Dillingen a.d.Donau"
"Wertingen","BY","Bayern","Dillingen a.d.Donau"
"Zusamaltheim","BY","Bayern","Dillingen a.d.Donau"
"Aislingen","BY","Bayern","Dillingen a.d.Donau"
"Glött","BY","Bayern","Dillingen a.d.Donau"
"Holzheim","BY","Bayern","Dillingen a.d.Donau"
"Ursberg","BY","Bayern","Günzburg"
"Bibertal","BY","Bayern","Günzburg"
"Burgau","BY","Bayern","Günzburg"
"Burtenbach","BY","Bayern","Günzburg"
"Günzburg","BY","Bayern","Günzburg"
"Jettingen-Scheppach","BY","Bayern","Günzburg"
"Kammeltal","BY","Bayern","Günzburg"
"Krumbach","BY","Bayern","Günzburg"
"Leipheim","BY","Bayern","Günzburg"
"Neuburg a.d.Kammel","BY","Bayern","Günzburg"
"Gundremmingen","BY","Bayern","Günzburg"
"Offingen","BY","Bayern","Günzburg"
"Rettenbach","BY","Bayern","Günzburg"
"Dürrlauingen","BY","Bayern","Günzburg"
"Haldenwang","BY","Bayern","Günzburg"
"Landensberg","BY","Bayern","Günzburg"
"Röfingen","BY","Bayern","Günzburg"
"Winterbach","BY","Bayern","Günzburg"
"Bubesheim","BY","Bayern","Günzburg"
"Kötz","BY","Bayern","Günzburg"
"Ellzee","BY","Bayern","Günzburg"
"Ichenhausen","BY","Bayern","Günzburg"
"Waldstetten","BY","Bayern","Günzburg"
"Aletshausen","BY","Bayern","Günzburg"
"Breitenthal","BY","Bayern","Günzburg"
"Deisenhausen","BY","Bayern","Günzburg"
"Ebershausen","BY","Bayern","Günzburg"
"Wiesenbach","BY","Bayern","Günzburg"
"Waltenhausen","BY","Bayern","Günzburg"
"Balzhausen","BY","Bayern","Günzburg"
"Münsterhausen","BY","Bayern","Günzburg"
"Thannhausen","BY","Bayern","Günzburg"
"Aichen","BY","Bayern","Günzburg"
"Ziemetshausen","BY","Bayern","Günzburg"
"Ebershauser-Nattenhauser Wald","BY","Bayern","Günzburg"
"Winzerwald","BY","Bayern","Günzburg"
"Bellenberg","BY","Bayern","Neu-Ulm"
"Illertissen","BY","Bayern","Neu-Ulm"
"Nersingen","BY","Bayern","Neu-Ulm"
"Neu-Ulm","BY","Bayern","Neu-Ulm"
"Elchingen","BY","Bayern","Neu-Ulm"
"Roggenburg","BY","Bayern","Neu-Ulm"
"Senden","BY","Bayern","Neu-Ulm"
"Vöhringen","BY","Bayern","Neu-Ulm"
"Weißenhorn","BY","Bayern","Neu-Ulm"
"Holzheim","BY","Bayern","Neu-Ulm"
"Pfaffenhofen a.d.Roth","BY","Bayern","Neu-Ulm"
"Altenstadt","BY","Bayern","Neu-Ulm"
"Kellmünz a.d.Iller","BY","Bayern","Neu-Ulm"
"Osterberg","BY","Bayern","Neu-Ulm"
"Buch","BY","Bayern","Neu-Ulm"
"Oberroth","BY","Bayern","Neu-Ulm"
"Unterroth","BY","Bayern","Neu-Ulm"
"Auwald","BY","Bayern","Neu-Ulm"
"Oberroggenburger Wald","BY","Bayern","Neu-Ulm"
"Stoffenrieder Forst","BY","Bayern","Neu-Ulm"
"Unterroggenburger Wald","BY","Bayern","Neu-Ulm"
"Bodolz","BY","Bayern","Lindau (Bodensee)"
"Heimenkirch","BY","Bayern","Lindau (Bodensee)"
"Lindau","BY","Bayern","Lindau (Bodensee)"
"Lindenberg i.Allgäu","BY","Bayern","Lindau (Bodensee)"
"Nonnenhorn","BY","Bayern","Lindau (Bodensee)"
"Opfenbach","BY","Bayern","Lindau (Bodensee)"
"Scheidegg","BY","Bayern","Lindau (Bodensee)"
"Wasserburg","BY","Bayern","Lindau (Bodensee)"
"Weiler-Simmerberg","BY","Bayern","Lindau (Bodensee)"
"Hergatz","BY","Bayern","Lindau (Bodensee)"
"Hergensweiler","BY","Bayern","Lindau (Bodensee)"
"Sigmarszell","BY","Bayern","Lindau (Bodensee)"
"Weißensberg","BY","Bayern","Lindau (Bodensee)"
"Gestratz","BY","Bayern","Lindau (Bodensee)"
"Grünenbach","BY","Bayern","Lindau (Bodensee)"
"Maierhöfen","BY","Bayern","Lindau (Bodensee)"
"Röthenbach","BY","Bayern","Lindau (Bodensee)"
"Oberreute","BY","Bayern","Lindau (Bodensee)"
"Stiefenhofen","BY","Bayern","Lindau (Bodensee)"
"Füssen","BY","Bayern","Ostallgäu"
"Germaringen","BY","Bayern","Ostallgäu"
"Lechbruck am See","BY","Bayern","Ostallgäu"
"Marktoberdorf","BY","Bayern","Ostallgäu"
"Mauerstetten","BY","Bayern","Ostallgäu"
"Nesselwang","BY","Bayern","Ostallgäu"
"Pfronten","BY","Bayern","Ostallgäu"
"Ronsberg","BY","Bayern","Ostallgäu"
"Schwangau","BY","Bayern","Ostallgäu"
"Halblech","BY","Bayern","Ostallgäu"
"Buchloe","BY","Bayern","Ostallgäu"
"Jengen","BY","Bayern","Ostallgäu"
"Lamerdingen","BY","Bayern","Ostallgäu"
"Waal","BY","Bayern","Ostallgäu"
"Irsee","BY","Bayern","Ostallgäu"
"Pforzen","BY","Bayern","Ostallgäu"
"Rieden","BY","Bayern","Ostallgäu"
"Kaltental","BY","Bayern","Ostallgäu"
"Oberostendorf","BY","Bayern","Ostallgäu"
"Osterzell","BY","Bayern","Ostallgäu"
"Stöttwang","BY","Bayern","Ostallgäu"
"Westendorf","BY","Bayern","Ostallgäu"
"Aitrang","BY","Bayern","Ostallgäu"
"Biessenhofen","BY","Bayern","Ostallgäu"
"Bidingen","BY","Bayern","Ostallgäu"
"Ruderatshofen","BY","Bayern","Ostallgäu"
"Baisweil","BY","Bayern","Ostallgäu"
"Eggenthal","BY","Bayern","Ostallgäu"
"Friesenried","BY","Bayern","Ostallgäu"
"Günzach","BY","Bayern","Ostallgäu"
"Obergünzburg","BY","Bayern","Ostallgäu"
"Untrasried","BY","Bayern","Ostallgäu"
"Görisried","BY","Bayern","Ostallgäu"
"Kraftisried","BY","Bayern","Ostallgäu"
"Unterthingau","BY","Bayern","Ostallgäu"
"Eisenberg","BY","Bayern","Ostallgäu"
"Hopferau","BY","Bayern","Ostallgäu"
"Lengenwang","BY","Bayern","Ostallgäu"
"Rückholz","BY","Bayern","Ostallgäu"
"Seeg","BY","Bayern","Ostallgäu"
"Wald","BY","Bayern","Ostallgäu"
"Rieden am Forggensee","BY","Bayern","Ostallgäu"
"Roßhaupten","BY","Bayern","Ostallgäu"
"Stötten a.Auerberg","BY","Bayern","Ostallgäu"
"Rettenbach a.Auerberg","BY","Bayern","Ostallgäu"
"Bad Wörishofen","BY","Bayern","Unterallgäu"
"Buxheim","BY","Bayern","Unterallgäu"
"Ettringen","BY","Bayern","Unterallgäu"
"Markt Rettenbach","BY","Bayern","Unterallgäu"
"Markt Wald","BY","Bayern","Unterallgäu"
"Mindelheim","BY","Bayern","Unterallgäu"
"Sontheim","BY","Bayern","Unterallgäu"
"Tussenhausen","BY","Bayern","Unterallgäu"
"Böhen","BY","Bayern","Unterallgäu"
"Hawangen","BY","Bayern","Unterallgäu"
"Ottobeuren","BY","Bayern","Unterallgäu"
"Babenhausen","BY","Bayern","Unterallgäu"
"Egg a.d.Günz","BY","Bayern","Unterallgäu"
"Kirchhaslach","BY","Bayern","Unterallgäu"
"Oberschönegg","BY","Bayern","Unterallgäu"
"Winterrieden","BY","Bayern","Unterallgäu"
"Kettershausen","BY","Bayern","Unterallgäu"
"Breitenbrunn","BY","Bayern","Unterallgäu"
"Oberrieden","BY","Bayern","Unterallgäu"
"Pfaffenhausen","BY","Bayern","Unterallgäu"
"Salgen","BY","Bayern","Unterallgäu"
"Eppishausen","BY","Bayern","Unterallgäu"
"Kirchheim i.Schw.","BY","Bayern","Unterallgäu"
"Boos","BY","Bayern","Unterallgäu"
"Fellheim","BY","Bayern","Unterallgäu"
"Heimertingen","BY","Bayern","Unterallgäu"
"Niederrieden","BY","Bayern","Unterallgäu"
"Pleß","BY","Bayern","Unterallgäu"
"Erkheim","BY","Bayern","Unterallgäu"
"Lauben","BY","Bayern","Unterallgäu"
"Kammlach","BY","Bayern","Unterallgäu"
"Westerheim","BY","Bayern","Unterallgäu"
"Amberg","BY","Bayern","Unterallgäu"
"Türkheim","BY","Bayern","Unterallgäu"
"Rammingen","BY","Bayern","Unterallgäu"
"Wiedergeltingen","BY","Bayern","Unterallgäu"
"Benningen","BY","Bayern","Unterallgäu"
"Holzgünz","BY","Bayern","Unterallgäu"
"Lachen","BY","Bayern","Unterallgäu"
"Memmingerberg","BY","Bayern","Unterallgäu"
"Trunkelsberg","BY","Bayern","Unterallgäu"
"Ungerhausen","BY","Bayern","Unterallgäu"
"Apfeltrach","BY","Bayern","Unterallgäu"
"Dirlewang","BY","Bayern","Unterallgäu"
"Stetten","BY","Bayern","Unterallgäu"
"Unteregg","BY","Bayern","Unterallgäu"
"Kronburg","BY","Bayern","Unterallgäu"
"Lautrach","BY","Bayern","Unterallgäu"
"Legau","BY","Bayern","Unterallgäu"
"Bad Grönenbach","BY","Bayern","Unterallgäu"
"Wolfertschwenden","BY","Bayern","Unterallgäu"
"Woringen","BY","Bayern","Unterallgäu"
"Ungerhauser Wald","BY","Bayern","Unterallgäu"
"Asbach-Bäumenheim","BY","Bayern","Donau-Ries"
"Donauwörth","BY","Bayern","Donau-Ries"
"Fremdingen","BY","Bayern","Donau-Ries"
"Harburg","BY","Bayern","Donau-Ries"
"Kaisheim","BY","Bayern","Donau-Ries"
"Marxheim","BY","Bayern","Donau-Ries"
"Mertingen","BY","Bayern","Donau-Ries"
"Möttingen","BY","Bayern","Donau-Ries"
"Nördlingen","BY","Bayern","Donau-Ries"
"Oberndorf a.Lech","BY","Bayern","Donau-Ries"
"Rain","BY","Bayern","Donau-Ries"
"Tapfheim","BY","Bayern","Donau-Ries"
"Maihingen","BY","Bayern","Donau-Ries"
"Marktoffingen","BY","Bayern","Donau-Ries"
"Wallerstein","BY","Bayern","Donau-Ries"
"Auhausen","BY","Bayern","Donau-Ries"
"Ehingen a.Ries","BY","Bayern","Donau-Ries"
"Hainsfarth","BY","Bayern","Donau-Ries"
"Megesheim","BY","Bayern","Donau-Ries"
"Munningen","BY","Bayern","Donau-Ries"
"Oettingen i.Bay.","BY","Bayern","Donau-Ries"
"Alerheim","BY","Bayern","Donau-Ries"
"Amerdingen","BY","Bayern","Donau-Ries"
"Deiningen","BY","Bayern","Donau-Ries"
"Ederheim","BY","Bayern","Donau-Ries"
"Forheim","BY","Bayern","Donau-Ries"
"Hohenaltheim","BY","Bayern","Donau-Ries"
"Mönchsdeggingen","BY","Bayern","Donau-Ries"
"Reimlingen","BY","Bayern","Donau-Ries"
"Wechingen","BY","Bayern","Donau-Ries"
"Fünfstetten","BY","Bayern","Donau-Ries"
"Huisheim","BY","Bayern","Donau-Ries"
"Otting","BY","Bayern","Donau-Ries"
"Wemding","BY","Bayern","Donau-Ries"
"Wolferstadt","BY","Bayern","Donau-Ries"
"Buchdorf","BY","Bayern","Donau-Ries"
"Daiting","BY","Bayern","Donau-Ries"
"Monheim","BY","Bayern","Donau-Ries"
"Rögling","BY","Bayern","Donau-Ries"
"Tagmersheim","BY","Bayern","Donau-Ries"
"Genderkingen","BY","Bayern","Donau-Ries"
"Holzheim","BY","Bayern","Donau-Ries"
"Münster","BY","Bayern","Donau-Ries"
"Niederschönenfeld","BY","Bayern","Donau-Ries"
"Dornstadt-Linkersbaindt","BY","Bayern","Donau-Ries"
"Esterholz","BY","Bayern","Donau-Ries"
"Altusried","BY","Bayern","Oberallgäu"
"Betzigau","BY","Bayern","Oberallgäu"
"Blaichach","BY","Bayern","Oberallgäu"
"Buchenberg","BY","Bayern","Oberallgäu"
"Burgberg i.Allgäu","BY","Bayern","Oberallgäu"
"Dietmannsried","BY","Bayern","Oberallgäu"
"Durach","BY","Bayern","Oberallgäu"
"Haldenwang","BY","Bayern","Oberallgäu"
"Bad Hindelang","BY","Bayern","Oberallgäu"
"Immenstadt i.Allgäu","BY","Bayern","Oberallgäu"
"Lauben","BY","Bayern","Oberallgäu"
"Oy-Mittelberg","BY","Bayern","Oberallgäu"
"Oberstaufen","BY","Bayern","Oberallgäu"
"Oberstdorf","BY","Bayern","Oberallgäu"
"Rettenberg","BY","Bayern","Oberallgäu"
"Sonthofen","BY","Bayern","Oberallgäu"
"Sulzberg","BY","Bayern","Oberallgäu"
"Waltenhofen","BY","Bayern","Oberallgäu"
"Wertach","BY","Bayern","Oberallgäu"
"Wiggensbach","BY","Bayern","Oberallgäu"
"Wildpoldsried","BY","Bayern","Oberallgäu"
"Balderschwang","BY","Bayern","Oberallgäu"
"Bolsterlang","BY","Bayern","Oberallgäu"
"Fischen i.Allgäu","BY","Bayern","Oberallgäu"
"Obermaiselstein","BY","Bayern","Oberallgäu"
"Ofterschwang","BY","Bayern","Oberallgäu"
"Missen-Wilhams","BY","Bayern","Oberallgäu"
"Weitnau","BY","Bayern","Oberallgäu"
"Kempter Wald","BY","Bayern","Oberallgäu"
"Saarbrücken","SL","Saarland","Regionalverband Saarbrücken"
"Friedrichsthal","SL","Saarland","Regionalverband Saarbrücken"
"Großrosseln","SL","Saarland","Regionalverband Saarbrücken"
"Heusweiler","SL","Saarland","Regionalverband Saarbrücken"
"Kleinblittersdorf","SL","Saarland","Regionalverband Saarbrücken"
"Püttlingen","SL","Saarland","Regionalverband Saarbrücken"
"Quierschied","SL","Saarland","Regionalverband Saarbrücken"
"Riegelsberg","SL","Saarland","Regionalverband Saarbrücken"
"Sulzbach","SL","Saarland","Regionalverband Saarbrücken"
"Völklingen","SL","Saarland","Regionalverband Saarbrücken"
"Beckingen","SL","Saarland","Merzig-Wadern"
"Losheim am See","SL","Saarland","Merzig-Wadern"
"Merzig","SL","Saarland","Merzig-Wadern"
"Mettlach","SL","Saarland","Merzig-Wadern"
"Perl","SL","Saarland","Merzig-Wadern"
"Wadern","SL","Saarland","Merzig-Wadern"
"Weiskirchen","SL","Saarland","Merzig-Wadern"
"Deutsch-luxemburgisches Hoheitsgebiet","SL","Saarland","Merzig-Wadern"
"Eppelborn","SL","Saarland","Neunkirchen"
"Illingen","SL","Saarland","Neunkirchen"
"Merchweiler","SL","Saarland","Neunkirchen"
"Neunkirchen","SL","Saarland","Neunkirchen"
"Ottweiler","SL","Saarland","Neunkirchen"
"Schiffweiler","SL","Saarland","Neunkirchen"
"Spiesen-Elversberg","SL","Saarland","Neunkirchen"
"Dillingen","SL","Saarland","Saarlouis"
"Lebach","SL","Saarland","Saarlouis"
"Nalbach","SL","Saarland","Saarlouis"
"Rehlingen-Siersburg","SL","Saarland","Saarlouis"
"Saarlouis","SL","Saarland","Saarlouis"
"Saarwellingen","SL","Saarland","Saarlouis"
"Schmelz","SL","Saarland","Saarlouis"
"Schwalbach","SL","Saarland","Saarlouis"
"Überherrn","SL","Saarland","Saarlouis"
"Wadgassen","SL","Saarland","Saarlouis"
"Wallerfangen","SL","Saarland","Saarlouis"
"Bous","SL","Saarland","Saarlouis"
"Ensdorf","SL","Saarland","Saarlouis"
"Bexbach","SL","Saarland","Saarpfalz-Kreis"
"Blieskastel","SL","Saarland","Saarpfalz-Kreis"
"Gersheim","SL","Saarland","Saarpfalz-Kreis"
"Homburg","SL","Saarland","Saarpfalz-Kreis"
"Kirkel","SL","Saarland","Saarpfalz-Kreis"
"Mandelbachtal","SL","Saarland","Saarpfalz-Kreis"
"St. Ingbert","SL","Saarland","Saarpfalz-Kreis"
"Freisen","SL","Saarland","St. Wendel"
"Marpingen","SL","Saarland","St. Wendel"
"Namborn","SL","Saarland","St. Wendel"
"Nohfelden","SL","Saarland","St. Wendel"
"Nonnweiler","SL","Saarland","St. Wendel"
"Oberthal","SL","Saarland","St. Wendel"
"St. Wendel","SL","Saarland","St. Wendel"
"Tholey","SL","Saarland","St. Wendel"
"Berlin","BE","Berlin","Berlin, Stadt"
"Brandenburg an der Havel","BB","Brandenburg","Brandenburg an der Havel, Stadt"
"Cottbus","BB","Brandenburg","Cottbus, Stadt"
"Frankfurt","BB","Brandenburg","Frankfurt (Oder), Stadt"
"Potsdam","BB","Brandenburg","Potsdam, Stadt"
"Ahrensfelde","BB","Brandenburg","Barnim"
"Bernau bei Berlin","BB","Brandenburg","Barnim"
"Eberswalde","BB","Brandenburg","Barnim"
"Panketal","BB","Brandenburg","Barnim"
"Schorfheide","BB","Brandenburg","Barnim"
"Wandlitz","BB","Brandenburg","Barnim"
"Werneuchen","BB","Brandenburg","Barnim"
"Biesenthal","BB","Brandenburg","Barnim"
"Breydin","BB","Brandenburg","Barnim"
"Marienwerder","BB","Brandenburg","Barnim"
"Melchow","BB","Brandenburg","Barnim"
"Rüdnitz","BB","Brandenburg","Barnim"
"Sydower Fließ","BB","Brandenburg","Barnim"
"Althüttendorf","BB","Brandenburg","Barnim"
"Friedrichswalde","BB","Brandenburg","Barnim"
"Joachimsthal","BB","Brandenburg","Barnim"
"Ziethen","BB","Brandenburg","Barnim"
"Britz","BB","Brandenburg","Barnim"
"Chorin","BB","Brandenburg","Barnim"
"Hohenfinow","BB","Brandenburg","Barnim"
"Liepe","BB","Brandenburg","Barnim"
"Lunow-Stolzenhagen","BB","Brandenburg","Barnim"
"Niederfinow","BB","Brandenburg","Barnim"
"Oderberg","BB","Brandenburg","Barnim"
"Parsteinsee","BB","Brandenburg","Barnim"
"Bestensee","BB","Brandenburg","Dahme-Spreewald"
"Eichwalde","BB","Brandenburg","Dahme-Spreewald"
"Heidesee","BB","Brandenburg","Dahme-Spreewald"
"Heideblick","BB","Brandenburg","Dahme-Spreewald"
"Königs Wusterhausen","BB","Brandenburg","Dahme-Spreewald"
"Lübben","BB","Brandenburg","Dahme-Spreewald"
"Luckau","BB","Brandenburg","Dahme-Spreewald"
"Märkische Heide","BB","Brandenburg","Dahme-Spreewald"
"Mittenwalde","BB","Brandenburg","Dahme-Spreewald"
"Schönefeld","BB","Brandenburg","Dahme-Spreewald"
"Schulzendorf","BB","Brandenburg","Dahme-Spreewald"
"Wildau","BB","Brandenburg","Dahme-Spreewald"
"Zeuthen","BB","Brandenburg","Dahme-Spreewald"
"Groß Köris","BB","Brandenburg","Dahme-Spreewald"
"Halbe","BB","Brandenburg","Dahme-Spreewald"
"Märkisch Buchholz","BB","Brandenburg","Dahme-Spreewald"
"Münchehofe","BB","Brandenburg","Dahme-Spreewald"
"Schwerin","BB","Brandenburg","Dahme-Spreewald"
"Teupitz","BB","Brandenburg","Dahme-Spreewald"
"Alt Zauche-Wußwerk","BB","Brandenburg","Dahme-Spreewald"
"Byhleguhre-Byhlen","BB","Brandenburg","Dahme-Spreewald"
"Jamlitz","BB","Brandenburg","Dahme-Spreewald"
"Lieberose","BB","Brandenburg","Dahme-Spreewald"
"Neu Zauche","BB","Brandenburg","Dahme-Spreewald"
"Schwielochsee","BB","Brandenburg","Dahme-Spreewald"
"Spreewaldheide","BB","Brandenburg","Dahme-Spreewald"
"Straupitz","BB","Brandenburg","Dahme-Spreewald"
"Bersteland","BB","Brandenburg","Dahme-Spreewald"
"Drahnsdorf","BB","Brandenburg","Dahme-Spreewald"
"Golßen","BB","Brandenburg","Dahme-Spreewald"
"Kasel-Golzig","BB","Brandenburg","Dahme-Spreewald"
"Krausnick-Groß Wasserburg","BB","Brandenburg","Dahme-Spreewald"
"Rietzneuendorf-Staakow","BB","Brandenburg","Dahme-Spreewald"
"Schlepzig","BB","Brandenburg","Dahme-Spreewald"
"Schönwald","BB","Brandenburg","Dahme-Spreewald"
"Steinreich","BB","Brandenburg","Dahme-Spreewald"
"Unterspreewald","BB","Brandenburg","Dahme-Spreewald"
"Doberlug-Kirchhain","BB","Brandenburg","Elbe-Elster"
"Elsterwerda","BB","Brandenburg","Elbe-Elster"
"Finsterwalde","BB","Brandenburg","Elbe-Elster"
"Herzberg","BB","Brandenburg","Elbe-Elster"
"Röderland","BB","Brandenburg","Elbe-Elster"
"Schönewalde","BB","Brandenburg","Elbe-Elster"
"Sonnewalde","BB","Brandenburg","Elbe-Elster"
"Bad Liebenwerda","BB","Brandenburg","Elbe-Elster"
"Falkenberg","BB","Brandenburg","Elbe-Elster"
"Mühlberg","BB","Brandenburg","Elbe-Elster"
"Uebigau-Wahrenbrück","BB","Brandenburg","Elbe-Elster"
"Heideland","BB","Brandenburg","Elbe-Elster"
"Rückersdorf","BB","Brandenburg","Elbe-Elster"
"Schilda","BB","Brandenburg","Elbe-Elster"
"Schönborn","BB","Brandenburg","Elbe-Elster"
"Tröbitz","BB","Brandenburg","Elbe-Elster"
"Crinitz","BB","Brandenburg","Elbe-Elster"
"Lichterfeld-Schacksdorf","BB","Brandenburg","Elbe-Elster"
"Massen-Niederlausitz","BB","Brandenburg","Elbe-Elster"
"Sallgast","BB","Brandenburg","Elbe-Elster"
"Gorden-Staupitz","BB","Brandenburg","Elbe-Elster"
"Hohenleipisch","BB","Brandenburg","Elbe-Elster"
"Plessa","BB","Brandenburg","Elbe-Elster"
"Schraden","BB","Brandenburg","Elbe-Elster"
"Fichtwald","BB","Brandenburg","Elbe-Elster"
"Hohenbucko","BB","Brandenburg","Elbe-Elster"
"Kremitzaue","BB","Brandenburg","Elbe-Elster"
"Lebusa","BB","Brandenburg","Elbe-Elster"
"Schlieben","BB","Brandenburg","Elbe-Elster"
"Gröden","BB","Brandenburg","Elbe-Elster"
"Großthiemig","BB","Brandenburg","Elbe-Elster"
"Hirschfeld","BB","Brandenburg","Elbe-Elster"
"Merzdorf","BB","Brandenburg","Elbe-Elster"
"Brieselang","BB","Brandenburg","Havelland"
